ID,File_Name,Crop_Index,R_mean,G_mean,B_mean
M_801_1,M_801_1.mp4_sec_0007.jpg,1,208.202,209.202,201.202
M_801_1,M_801_1.mp4_sec_0007.jpg,2,211.3391,212.3369,203.8824
M_801_1,M_801_1.mp4_sec_0007.jpg,3,211.1703,213.1703,202.1703
M_801_1,M_801_1.mp4_sec_0007.jpg,4,211.6797,212.6688,204.0144
M_801_1,M_801_1.mp4_sec_0007.jpg,5,210.4394,211.5087,203.3009
M_801_1,M_801_1.mp4_sec_0007.jpg,6,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0007.jpg,7,210.0065,212.1154,202.5519
M_801_1,M_801_1.mp4_sec_0007.jpg,8,211.8066,213.7763,202.8672
M_801_1,M_801_1.mp4_sec_0007.jpg,9,212.5491,214.5491,203.5491
M_801_1,M_801_1.mp4_sec_0007.jpg,10,212.9661,214.9661,203.9661
M_801_1,M_801_1.mp4_sec_0008.jpg,1,212.9517,214.9517,203.9517
M_801_1,M_801_1.mp4_sec_0008.jpg,2,212.4877,214.4877,203.4877
M_801_1,M_801_1.mp4_sec_0008.jpg,3,211.3528,213.3528,202.3528
M_801_1,M_801_1.mp4_sec_0008.jpg,4,212.254,214.254,203.254
M_801_1,M_801_1.mp4_sec_0008.jpg,5,212.9704,214.9704,203.9704
M_801_1,M_801_1.mp4_sec_0008.jpg,6,211.0022,213.0022,202.0022
M_801_1,M_801_1.mp4_sec_0008.jpg,7,210.9545,212.9156,202.0325
M_801_1,M_801_1.mp4_sec_0008.jpg,8,211.9964,213.9964,202.9964
M_801_1,M_801_1.mp4_sec_0008.jpg,9,212.2691,214.2691,203.2172
M_801_1,M_801_1.mp4_sec_0008.jpg,10,211.3506,213.1299,202.7922
M_801_1,M_801_1.mp4_sec_0009.jpg,1,207.9372,208.9401,201.417
M_801_1,M_801_1.mp4_sec_0009.jpg,2,209.8766,210.8824,202.8651
M_801_1,M_801_1.mp4_sec_0009.jpg,3,211.0137,213.0137,202.0137
M_801_1,M_801_1.mp4_sec_0009.jpg,4,210.6732,211.7749,203.4755
M_801_1,M_801_1.mp4_sec_0009.jpg,5,211.6537,213.5238,202.9134
M_801_1,M_801_1.mp4_sec_0009.jpg,6,212.7172,214.7172,203.7172
M_801_1,M_801_1.mp4_sec_0009.jpg,7,212.1255,214.1255,203.1255
M_801_1,M_801_1.mp4_sec_0009.jpg,8,212.6566,214.6566,203.6566
M_801_1,M_801_1.mp4_sec_0009.jpg,9,208.5433,209.5548,201.526
M_801_1,M_801_1.mp4_sec_0009.jpg,10,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0010.jpg,1,208.1883,209.1883,201.1883
M_801_1,M_801_1.mp4_sec_0010.jpg,2,211.3521,212.6703,203.4401
M_801_1,M_801_1.mp4_sec_0010.jpg,3,211.0541,213.0541,202.0541
M_801_1,M_801_1.mp4_sec_0010.jpg,4,212.5613,214.5613,203.5613
M_801_1,M_801_1.mp4_sec_0010.jpg,5,211.9856,213.9856,202.9856
M_801_1,M_801_1.mp4_sec_0010.jpg,6,210.5584,211.5584,203.5584
M_801_1,M_801_1.mp4_sec_0010.jpg,7,212.9062,214.9062,203.9062
M_801_1,M_801_1.mp4_sec_0010.jpg,8,212.5815,214.5815,203.5815
M_801_1,M_801_1.mp4_sec_0010.jpg,9,210.3355,211.3355,203.3355
M_801_1,M_801_1.mp4_sec_0010.jpg,10,211.5772,213.1962,203.3218
M_801_1,M_801_1.mp4_sec_0011.jpg,1,213.1479,215.1479,204.1479
M_801_1,M_801_1.mp4_sec_0011.jpg,2,213.0253,215.0253,204.0253
M_801_1,M_801_1.mp4_sec_0011.jpg,3,209.7431,210.8218,203.469
M_801_1,M_801_1.mp4_sec_0011.jpg,4,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0011.jpg,5,212.8362,214.8362,203.8362
M_801_1,M_801_1.mp4_sec_0011.jpg,6,213.8139,215.8139,204.8139
M_801_1,M_801_1.mp4_sec_0011.jpg,7,213.2251,215.2251,204.2251
M_801_1,M_801_1.mp4_sec_0011.jpg,8,213.373,215.373,204.373
M_801_1,M_801_1.mp4_sec_0011.jpg,9,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0011.jpg,10,211.2612,212.4473,203.8716
M_801_1,M_801_1.mp4_sec_0012.jpg,1,210.9336,212.3023,203.202
M_801_1,M_801_1.mp4_sec_0012.jpg,2,211.8997,213.8997,202.8651
M_801_1,M_801_1.mp4_sec_0012.jpg,3,211.7323,213.7323,202.7323
M_801_1,M_801_1.mp4_sec_0012.jpg,4,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0012.jpg,5,213.2814,215.2814,204.2814
M_801_1,M_801_1.mp4_sec_0012.jpg,6,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0012.jpg,7,210.9978,212.9978,201.9978
M_801_1,M_801_1.mp4_sec_0012.jpg,8,213.2734,215.2734,204.2734
M_801_1,M_801_1.mp4_sec_0012.jpg,9,211.3182,213.2403,202.474
M_801_1,M_801_1.mp4_sec_0012.jpg,10,212.7157,214.7157,203.7157
M_801_1,M_801_1.mp4_sec_0013.jpg,1,210.9156,211.1198,204.1724
M_801_1,M_801_1.mp4_sec_0013.jpg,2,210.0346,210.29,203.7063
M_801_1,M_801_1.mp4_sec_0013.jpg,3,211.3261,213.3261,202.3261
M_801_1,M_801_1.mp4_sec_0013.jpg,4,210.816,212.0101,203.2395
M_801_1,M_801_1.mp4_sec_0013.jpg,5,211.1371,213.1371,202.1371
M_801_1,M_801_1.mp4_sec_0013.jpg,6,210.0635,211.0635,203.0635
M_801_1,M_801_1.mp4_sec_0013.jpg,7,211.7359,213.7359,202.7359
M_801_1,M_801_1.mp4_sec_0013.jpg,8,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0013.jpg,9,211.2799,213.2742,202.2771
M_801_1,M_801_1.mp4_sec_0013.jpg,10,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0014.jpg,1,209.0072,210.0072,202.0072
M_801_1,M_801_1.mp4_sec_0014.jpg,2,209.5462,210.7554,202.1277
M_801_1,M_801_1.mp4_sec_0014.jpg,3,209.3434,210.4892,201.9697
M_801_1,M_801_1.mp4_sec_0014.jpg,4,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0014.jpg,5,209.5556,210.803,201.9098
M_801_1,M_801_1.mp4_sec_0014.jpg,6,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0014.jpg,7,210.7063,212.5368,202.0455
M_801_1,M_801_1.mp4_sec_0014.jpg,8,208.8081,209.8081,201.8081
M_801_1,M_801_1.mp4_sec_0014.jpg,9,209.9141,211.3766,201.9892
M_801_1,M_801_1.mp4_sec_0014.jpg,10,210.8745,212.6154,202.2179
M_801_1,M_801_1.mp4_sec_0015.jpg,1,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0015.jpg,2,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0015.jpg,3,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0015.jpg,4,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0015.jpg,5,210.127,211.2222,202.9365
M_801_1,M_801_1.mp4_sec_0015.jpg,6,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0015.jpg,7,210.8175,212.7222,202.0079
M_801_1,M_801_1.mp4_sec_0015.jpg,8,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0015.jpg,9,209.0,210.0,202.0058
M_801_1,M_801_1.mp4_sec_0015.jpg,10,209.9553,211.4192,202.0216
M_801_1,M_801_1.mp4_sec_0016.jpg,1,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0016.jpg,2,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0016.jpg,3,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0016.jpg,4,210.0664,211.5916,202.0274
M_801_1,M_801_1.mp4_sec_0016.jpg,5,210.9163,212.8615,202.026
M_801_1,M_801_1.mp4_sec_0016.jpg,6,209.1919,210.2756,202.0303
M_801_1,M_801_1.mp4_sec_0016.jpg,7,209.8499,211.2092,202.1371
M_801_1,M_801_1.mp4_sec_0016.jpg,8,210.0527,211.0527,203.0527
M_801_1,M_801_1.mp4_sec_0016.jpg,9,210.7244,212.29,202.2944
M_801_1,M_801_1.mp4_sec_0016.jpg,10,210.1544,211.6984,202.0664
M_801_1,M_801_1.mp4_sec_0017.jpg,1,212.9076,214.9076,203.9076
M_801_1,M_801_1.mp4_sec_0017.jpg,2,210.6804,212.5519,201.9257
M_801_1,M_801_1.mp4_sec_0017.jpg,3,212.7229,214.7229,203.7229
M_801_1,M_801_1.mp4_sec_0017.jpg,4,210.9596,212.8947,202.0895
M_801_1,M_801_1.mp4_sec_0017.jpg,5,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0017.jpg,6,211.2309,213.0476,202.5743
M_801_1,M_801_1.mp4_sec_0017.jpg,7,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0017.jpg,8,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0017.jpg,9,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0017.jpg,10,212.7915,214.7915,203.7915
M_801_1,M_801_1.mp4_sec_0018.jpg,1,211.088,213.0101,202.2439
M_801_1,M_801_1.mp4_sec_0018.jpg,2,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0018.jpg,3,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0018.jpg,4,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0018.jpg,5,210.2215,211.2215,203.2215
M_801_1,M_801_1.mp4_sec_0018.jpg,6,211.2215,212.9062,202.7641
M_801_1,M_801_1.mp4_sec_0018.jpg,7,212.9134,214.9134,203.9134
M_801_1,M_801_1.mp4_sec_0018.jpg,8,211.0,213.0,201.9711
M_801_1,M_801_1.mp4_sec_0018.jpg,9,211.4394,213.329,202.6688
M_801_1,M_801_1.mp4_sec_0018.jpg,10,209.9004,210.9004,202.9004
M_801_1,M_801_1.mp4_sec_0019.jpg,1,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0019.jpg,2,211.1032,213.1017,202.1003
M_801_1,M_801_1.mp4_sec_0019.jpg,3,210.3694,211.9076,202.2929
M_801_1,M_801_1.mp4_sec_0019.jpg,4,212.5483,214.5483,203.5483
M_801_1,M_801_1.mp4_sec_0019.jpg,5,208.8023,209.6688,202.215
M_801_1,M_801_1.mp4_sec_0019.jpg,6,212.43,214.43,203.43
M_801_1,M_801_1.mp4_sec_0019.jpg,7,212.974,214.974,203.974
M_801_1,M_801_1.mp4_sec_0019.jpg,8,213.917,215.917,204.917
M_801_1,M_801_1.mp4_sec_0019.jpg,9,211.0101,213.0101,202.0101
M_801_1,M_801_1.mp4_sec_0019.jpg,10,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0020.jpg,1,212.7619,214.7619,203.7619
M_801_1,M_801_1.mp4_sec_0020.jpg,2,208.2583,209.2641,201.8615
M_801_1,M_801_1.mp4_sec_0020.jpg,3,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0020.jpg,4,212.0007,213.9574,203.0988
M_801_1,M_801_1.mp4_sec_0020.jpg,5,211.7302,213.7302,202.7302
M_801_1,M_801_1.mp4_sec_0020.jpg,6,212.6638,214.6638,203.6638
M_801_1,M_801_1.mp4_sec_0020.jpg,7,212.4343,214.4343,203.4343
M_801_1,M_801_1.mp4_sec_0020.jpg,8,211.0592,213.0592,202.0592
M_801_1,M_801_1.mp4_sec_0020.jpg,9,211.0188,213.0101,202.0144
M_801_1,M_801_1.mp4_sec_0020.jpg,10,211.4365,213.4365,202.4365
M_801_1,M_801_1.mp4_sec_0021.jpg,1,210.9228,212.8391,202.0786
M_801_1,M_801_1.mp4_sec_0021.jpg,2,212.43,214.43,203.43
M_801_1,M_801_1.mp4_sec_0021.jpg,3,211.1039,213.1039,202.1039
M_801_1,M_801_1.mp4_sec_0021.jpg,4,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0021.jpg,5,210.9459,212.6429,202.5519
M_801_1,M_801_1.mp4_sec_0021.jpg,6,212.6082,214.6082,203.6082
M_801_1,M_801_1.mp4_sec_0021.jpg,7,209.6696,210.6696,202.6696
M_801_1,M_801_1.mp4_sec_0021.jpg,8,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0021.jpg,9,210.9921,212.9921,201.9921
M_801_1,M_801_1.mp4_sec_0021.jpg,10,212.2749,214.2749,203.2749
M_801_1,M_801_1.mp4_sec_0022.jpg,1,210.5043,212.1039,202.3139
M_801_1,M_801_1.mp4_sec_0022.jpg,2,212.0685,214.0685,203.0685
M_801_1,M_801_1.mp4_sec_0022.jpg,3,209.5498,210.5498,202.5931
M_801_1,M_801_1.mp4_sec_0022.jpg,4,209.9199,210.9199,202.9199
M_801_1,M_801_1.mp4_sec_0022.jpg,5,213.0231,215.0231,204.0231
M_801_1,M_801_1.mp4_sec_0022.jpg,6,212.2374,213.4661,204.2994
M_801_1,M_801_1.mp4_sec_0022.jpg,7,212.1825,214.1825,203.1825
M_801_1,M_801_1.mp4_sec_0022.jpg,8,211.6999,213.6999,202.6999
M_801_1,M_801_1.mp4_sec_0022.jpg,9,211.0642,212.5043,203.1472
M_801_1,M_801_1.mp4_sec_0022.jpg,10,213.0087,215.0087,204.0087
M_801_1,M_801_1.mp4_sec_0023.jpg,1,210.5,211.9805,202.539
M_801_1,M_801_1.mp4_sec_0023.jpg,2,210.7908,212.5859,202.1602
M_801_1,M_801_1.mp4_sec_0023.jpg,3,208.4444,209.4488,201.482
M_801_1,M_801_1.mp4_sec_0023.jpg,4,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0023.jpg,5,210.3947,211.7828,202.5837
M_801_1,M_801_1.mp4_sec_0023.jpg,6,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0023.jpg,7,207.7662,208.7662,200.7662
M_801_1,M_801_1.mp4_sec_0023.jpg,8,210.9618,212.9545,201.9762
M_801_1,M_801_1.mp4_sec_0023.jpg,9,210.5505,211.7814,202.6299
M_801_1,M_801_1.mp4_sec_0023.jpg,10,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0024.jpg,1,209.7027,210.7063,202.6955
M_801_1,M_801_1.mp4_sec_0024.jpg,2,212.7525,214.7525,203.7525
M_801_1,M_801_1.mp4_sec_0024.jpg,3,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0024.jpg,4,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0024.jpg,5,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0024.jpg,6,207.943,208.943,202.487
M_801_1,M_801_1.mp4_sec_0024.jpg,7,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0024.jpg,8,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0024.jpg,9,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0024.jpg,10,211.0411,212.4105,203.3023
M_801_1,M_801_1.mp4_sec_0025.jpg,1,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0025.jpg,2,210.0794,211.114,203.0101
M_801_1,M_801_1.mp4_sec_0025.jpg,3,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0025.jpg,4,210.4401,211.7698,202.7807
M_801_1,M_801_1.mp4_sec_0025.jpg,5,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0025.jpg,6,210.0902,211.1818,202.9069
M_801_1,M_801_1.mp4_sec_0025.jpg,7,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0025.jpg,8,209.8932,209.8975,204.0758
M_801_1,M_801_1.mp4_sec_0025.jpg,9,211.0043,212.9957,202.0216
M_801_1,M_801_1.mp4_sec_0025.jpg,10,210.425,211.8369,202.583
M_801_1,M_801_1.mp4_sec_0026.jpg,1,210.803,212.1291,203.1508
M_801_1,M_801_1.mp4_sec_0026.jpg,2,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0026.jpg,3,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0026.jpg,4,212.9986,214.9986,203.9986
M_801_1,M_801_1.mp4_sec_0026.jpg,5,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0026.jpg,6,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0026.jpg,7,211.847,213.5772,203.1587
M_801_1,M_801_1.mp4_sec_0026.jpg,8,213.9127,215.9127,204.9127
M_801_1,M_801_1.mp4_sec_0026.jpg,9,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0026.jpg,10,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0027.jpg,1,210.9921,212.9834,202.0094
M_801_1,M_801_1.mp4_sec_0027.jpg,2,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0027.jpg,3,209.0274,210.0274,202.0274
M_801_1,M_801_1.mp4_sec_0027.jpg,4,209.0101,210.018,201.9942
M_801_1,M_801_1.mp4_sec_0027.jpg,5,210.9271,212.8117,202.1955
M_801_1,M_801_1.mp4_sec_0027.jpg,6,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0027.jpg,7,209.0,210.0,202.0
M_801_1,M_801_1.mp4_sec_0027.jpg,8,209.2612,210.4545,202.0101
M_801_1,M_801_1.mp4_sec_0027.jpg,9,206.3088,209.4257,204.4185
M_801_1,M_801_1.mp4_sec_0027.jpg,10,211.0,212.9978,202.0043
M_801_1,M_801_1.mp4_sec_0028.jpg,1,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0028.jpg,2,202.9942,208.2186,205.2215
M_801_1,M_801_1.mp4_sec_0028.jpg,3,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0028.jpg,4,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0028.jpg,5,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0028.jpg,6,210.9877,212.8968,202.1638
M_801_1,M_801_1.mp4_sec_0028.jpg,7,212.9322,214.9322,203.9322
M_801_1,M_801_1.mp4_sec_0028.jpg,8,211.9877,213.9877,202.9877
M_801_1,M_801_1.mp4_sec_0028.jpg,9,210.487,211.3961,203.1234
M_801_1,M_801_1.mp4_sec_0028.jpg,10,212.5786,214.5786,203.5786
M_801_1,M_801_1.mp4_sec_0029.jpg,1,209.9343,212.6789,203.6183
M_801_1,M_801_1.mp4_sec_0029.jpg,2,208.1861,211.0635,204.0462
M_801_1,M_801_1.mp4_sec_0029.jpg,3,207.8737,208.8737,201.5895
M_801_1,M_801_1.mp4_sec_0029.jpg,4,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0029.jpg,5,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0029.jpg,6,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0029.jpg,7,212.5512,214.5512,203.5512
M_801_1,M_801_1.mp4_sec_0029.jpg,8,213.0,215.0,204.0
M_801_1,M_801_1.mp4_sec_0029.jpg,9,212.9481,214.9134,203.9307
M_801_1,M_801_1.mp4_sec_0029.jpg,10,208.8442,209.8442,201.8442
M_801_1,M_801_1.mp4_sec_0030.jpg,1,210.2157,211.4019,202.8088
M_801_1,M_801_1.mp4_sec_0030.jpg,2,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0030.jpg,3,211.0022,213.0022,202.0022
M_801_1,M_801_1.mp4_sec_0030.jpg,4,210.7713,212.5635,202.1869
M_801_1,M_801_1.mp4_sec_0030.jpg,5,210.9683,212.925,202.0491
M_801_1,M_801_1.mp4_sec_0030.jpg,6,210.0108,211.0108,203.0108
M_801_1,M_801_1.mp4_sec_0030.jpg,7,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0030.jpg,8,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0030.jpg,9,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0030.jpg,10,210.7691,212.6068,202.2237
M_801_1,M_801_1.mp4_sec_0031.jpg,1,209.8333,210.9935,202.9084
M_801_1,M_801_1.mp4_sec_0031.jpg,2,210.6277,212.1984,202.4863
M_801_1,M_801_1.mp4_sec_0031.jpg,3,211.0,213.0,202.0
M_801_1,M_801_1.mp4_sec_0031.jpg,4,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0031.jpg,5,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0031.jpg,6,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0031.jpg,7,210.3694,211.3694,203.3694
M_801_1,M_801_1.mp4_sec_0031.jpg,8,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0031.jpg,9,210.0,211.0,203.0
M_801_1,M_801_1.mp4_sec_0031.jpg,10,210.2367,211.4502,202.8153
M_801_2,M_801_2.mp4_sec_0000.jpg,1,210.5584,212.0794,202.5079
M_801_2,M_801_2.mp4_sec_0000.jpg,2,210.0,211.0,203.0
M_801_2,M_801_2.mp4_sec_0000.jpg,3,211.0,213.0,202.0
M_801_2,M_801_2.mp4_sec_0000.jpg,4,210.4733,212.2756,201.8745
M_801_2,M_801_2.mp4_sec_0000.jpg,5,210.0,211.0,203.0
M_801_2,M_801_2.mp4_sec_0000.jpg,6,210.1364,211.2518,202.904
M_801_2,M_801_2.mp4_sec_0000.jpg,7,210.4935,211.987,202.4632
M_801_2,M_801_2.mp4_sec_0000.jpg,8,210.0022,211.0036,202.9993
M_801_2,M_801_2.mp4_sec_0000.jpg,9,210.3478,211.2857,203.1472
M_801_2,M_801_2.mp4_sec_0000.jpg,10,210.0,211.0,203.0
M_801_2,M_801_2.mp4_sec_0001.jpg,1,212.9964,214.9964,203.9964
M_801_2,M_801_2.mp4_sec_0001.jpg,2,211.114,213.114,202.0909
M_801_2,M_801_2.mp4_sec_0001.jpg,3,212.2359,214.2359,203.2359
M_801_2,M_801_2.mp4_sec_0001.jpg,4,212.9452,214.9452,203.9452
M_801_2,M_801_2.mp4_sec_0001.jpg,5,213.0,215.0,204.0
M_801_2,M_801_2.mp4_sec_0001.jpg,6,210.5635,211.8939,202.9026
M_801_2,M_801_2.mp4_sec_0001.jpg,7,210.3874,211.8449,202.4726
M_801_2,M_801_2.mp4_sec_0001.jpg,8,212.943,214.943,203.943
M_801_2,M_801_2.mp4_sec_0001.jpg,9,212.381,214.381,203.381
M_801_2,M_801_2.mp4_sec_0001.jpg,10,208.0274,209.0274,201.3045
M_801_2,M_801_2.mp4_sec_0002.jpg,1,210.1479,211.2431,202.9545
M_801_2,M_801_2.mp4_sec_0002.jpg,2,210.0,211.0,203.0
M_801_2,M_801_2.mp4_sec_0002.jpg,3,210.2908,211.5548,202.754
M_801_2,M_801_2.mp4_sec_0002.jpg,4,210.0382,211.07,202.9747
M_801_2,M_801_2.mp4_sec_0002.jpg,5,210.0,211.0,203.0
M_801_2,M_801_2.mp4_sec_0002.jpg,6,210.0,211.0,203.0
M_801_2,M_801_2.mp4_sec_0002.jpg,7,210.0,211.0,203.0014
M_801_2,M_801_2.mp4_sec_0002.jpg,8,209.658,210.658,202.658
M_801_2,M_801_2.mp4_sec_0002.jpg,9,210.7518,212.3304,202.5483
M_801_2,M_801_2.mp4_sec_0002.jpg,10,210.0,211.0,203.0
M_801_2,M_801_2.mp4_sec_0003.jpg,1,210.689,211.6912,202.9401
M_801_2,M_801_2.mp4_sec_0003.jpg,2,212.1068,214.1068,203.1068
M_801_2,M_801_2.mp4_sec_0003.jpg,3,211.0079,213.0079,202.0079
M_801_2,M_801_2.mp4_sec_0003.jpg,4,210.7951,211.1667,203.298
M_801_2,M_801_2.mp4_sec_0003.jpg,5,212.3932,214.3932,203.3932
M_801_2,M_801_2.mp4_sec_0003.jpg,6,210.9957,212.9957,201.9957
M_801_2,M_801_2.mp4_sec_0003.jpg,7,213.0,215.0,204.0
M_801_2,M_801_2.mp4_sec_0003.jpg,8,213.3355,215.3355,204.3355
M_801_2,M_801_2.mp4_sec_0003.jpg,9,212.9315,214.9315,203.9315
M_801_2,M_801_2.mp4_sec_0003.jpg,10,211.1414,212.9127,202.5599
M_801_2,M_801_2.mp4_sec_0004.jpg,1,209.2763,210.4019,202.4928
M_801_2,M_801_2.mp4_sec_0004.jpg,2,208.6797,209.6941,202.0548
M_801_2,M_801_2.mp4_sec_0004.jpg,3,208.676,211.6732,204.4517
M_801_2,M_801_2.mp4_sec_0004.jpg,4,211.2439,212.5281,203.2908
M_801_2,M_801_2.mp4_sec_0004.jpg,5,213.0346,215.0346,204.0346
M_801_2,M_801_2.mp4_sec_0004.jpg,6,213.0,215.0,204.0
M_801_2,M_801_2.mp4_sec_0004.jpg,7,211.0,213.0,202.0
M_801_2,M_801_2.mp4_sec_0004.jpg,8,208.6227,209.6227,202.246
M_801_2,M_801_2.mp4_sec_0004.jpg,9,210.8427,212.733,202.0851
M_801_2,M_801_2.mp4_sec_0004.jpg,10,211.0,213.0,202.0
M_801_2,M_801_2.mp4_sec_0005.jpg,1,212.1883,214.0245,203.5418
M_801_2,M_801_2.mp4_sec_0005.jpg,2,207.5007,208.518,200.4661
M_801_2,M_801_2.mp4_sec_0005.jpg,3,212.7937,214.7821,203.7879
M_801_2,M_801_2.mp4_sec_0005.jpg,4,213.0,215.0,204.0
M_801_2,M_801_2.mp4_sec_0005.jpg,5,211.0,213.0,202.0
M_801_2,M_801_2.mp4_sec_0005.jpg,6,212.2886,214.2309,203.2597
M_801_2,M_801_2.mp4_sec_0005.jpg,7,212.9841,214.9841,203.9841
M_801_2,M_801_2.mp4_sec_0005.jpg,8,210.912,212.4372,202.8153
M_801_2,M_801_2.mp4_sec_0005.jpg,9,211.0,213.0,202.0
M_801_2,M_801_2.mp4_sec_0005.jpg,10,213.0,215.0,204.0
M_801_2,M_801_2.mp4_sec_0006.jpg,1,208.9993,210.0079,201.982
M_801_2,M_801_2.mp4_sec_0006.jpg,2,206.1097,210.031,206.2273
M_801_2,M_801_2.mp4_sec_0006.jpg,3,209.8867,211.2922,202.0354
M_801_2,M_801_2.mp4_sec_0006.jpg,4,208.3413,209.7554,202.4387
M_801_2,M_801_2.mp4_sec_0006.jpg,5,211.0,212.9957,202.0087
M_801_2,M_801_2.mp4_sec_0006.jpg,6,210.2742,211.9062,202.0101
M_801_2,M_801_2.mp4_sec_0006.jpg,7,209.6522,210.9495,202.0404
M_801_2,M_801_2.mp4_sec_0006.jpg,8,209.4076,210.4076,202.4076
M_801_2,M_801_2.mp4_sec_0006.jpg,9,209.0274,210.0274,202.0274
M_801_2,M_801_2.mp4_sec_0006.jpg,10,209.0,210.0,202.0115
M_801_2,M_801_2.mp4_sec_0007.jpg,1,210.9646,212.4769,202.9574
M_801_2,M_801_2.mp4_sec_0007.jpg,2,213.0346,215.0346,204.0346
M_801_2,M_801_2.mp4_sec_0007.jpg,3,211.3362,213.3362,202.3362
M_801_2,M_801_2.mp4_sec_0007.jpg,4,208.2864,209.2864,201.5895
M_801_2,M_801_2.mp4_sec_0007.jpg,5,213.2078,215.2078,204.2078
M_801_2,M_801_2.mp4_sec_0007.jpg,6,211.0065,212.8824,202.404
M_801_2,M_801_2.mp4_sec_0007.jpg,7,212.9235,214.8543,203.8889
M_801_2,M_801_2.mp4_sec_0007.jpg,8,212.4221,214.4221,203.4221
M_801_2,M_801_2.mp4_sec_0007.jpg,9,212.9293,214.9293,203.9293
M_801_2,M_801_2.mp4_sec_0007.jpg,10,211.1775,213.1775,202.1775
M_801_2,M_801_2.mp4_sec_0008.jpg,1,211.0,213.0,202.0
M_801_2,M_801_2.mp4_sec_0008.jpg,2,213.0,215.0,204.0
M_801_2,M_801_2.mp4_sec_0008.jpg,3,213.0,215.0,204.0
